version,rarity,hp,attack,magic_attack,defense,magic_defense,agility
v2,U,1353,434,260,297,258,58
v2,U,1425,239,353,228,439,58
v2,U,1438,501,213,185,302,58
v2,U,1578,248,179,446,384,58
v2,U,1607,299,351,223,274,58
v2,U,1667,367,49,277,527,58
v2,U,1677,264,174,362,405,58
v2,U,1683,95,444,431,189,58
v2,U,1724,193,216,527,259,58
v2,U,1724,377,66,518,220,58
v2,U,1768,347,151,350,288,58
v2,U,1795,183,132,427,460,58
v2,U,1845,304,143,344,330,58
v2,U,1869,260,112,215,555,58
v2,U,1302,498,74,214,543,57
v2,U,1320,367,83,382,541,57
v2,U,1327,329,314,265,379,57
v2,U,1385,211,352,469,262,57
v2,U,1447,415,88,451,336,57
v2,U,1476,171,85,588,537,57
v2,U,1493,329,296,303,288,57
v2,U,1503,398,101,349,416,57
v2,U,1536,268,183,354,465,57
v2,U,1634,60,366,453,355,57
v2,U,1634,206,211,317,503,57
v2,U,1660,224,353,205,375,57
v2,U,1694,202,260,210,517,57
v2,U,1701,98,216,509,426,57
v2,U,1799,125,229,550,282,57
v2,U,1828,65,421,342,288,57
v2,U,1832,312,74,190,580,57
v2,U,1839,102,423,294,275,57
v2,U,1279,397,317,358,210,56
v2,U,1319,102,277,571,457,56
v2,U,1330,288,434,206,327,56
v2,U,1367,119,334,405,494,56
v2,U,1406,294,394,198,347,56
v2,U,1415,158,463,408,228,56
v2,U,1443,267,281,468,259,56
v2,U,1574,114,310,304,538,56
v2,U,1588,486,47,253,426,56
v2,U,1628,368,55,243,575,56
v2,U,1678,88,459,405,211,56
v2,U,1722,367,57,469,302,56
v2,U,1270,96,235,537,585,55
v2,U,1305,56,457,314,531,55
v2,U,1424,231,90,528,535,55
v2,U,1434,456,75,321,438,55
v2,U,1508,56,486,407,300,55
v2,U,1572,326,194,249,460,55
v2,U,1719,337,205,385,222,55
v2,U,1294,429,99,272,560,54
v2,U,1343,57,482,240,553,54
v2,U,1356,440,64,458,379,54
v2,U,1511,281,188,400,413,54
v2,U,1564,81,279,362,582,54
v2,U,1650,281,220,193,508,54
v2,U,1680,146,456,186,357,54
v2,U,1730,172,71,566,466,54
v2,U,1736,443,123,235,333,54
v2,U,1764,350,85,449,292,54
v2,U,1795,176,263,310,411,54
v2,U,1838,303,285,246,242,54
v2,U,1854,405,157,305,212,54
v2,U,1291,239,353,369,376,53
v2,U,1395,293,79,468,542,53
v2,U,1423,102,492,495,185,53
v2,U,1425,295,141,497,407,53
v2,U,1597,178,318,465,271,53
v2,U,1612,77,334,348,503,53
v2,U,1660,265,331,199,365,53
v2,U,1701,409,83,337,356,53
v2,U,1861,455,103,281,242,53
v2,U,1280,409,141,356,458,52
v2,U,1383,456,194,313,308,52
v2,U,1391,174,392,223,515,52
v2,U,1445,278,69,541,484,52
v2,U,1493,481,275,216,201,52
v2,U,1515,131,507,320,255,52
v2,U,1565,313,358,280,225,52
v2,U,1619,173,349,474,218,52
v2,U,1491,111,171,539,559,51
v2,U,1507,307,252,360,335,51
v2,U,1545,290,172,273,543,51
v2,U,1565,269,48,518,495,51
v2,U,1625,252,229,385,365,51
v2,U,1637,378,260,220,300,51
v2,U,1638,446,59,203,507,51
v2,U,1660,150,320,388,362,51
v2,U,1719,287,74,315,562,51
v2,U,1862,260,291,340,197,51
v2,U,1325,433,404,191,197,50
v2,U,1333,251,514,301,185,50
v2,U,1340,101,484,371,370,50
v2,U,1358,250,325,191,555,50
v2,U,1364,105,357,522,383,50
v2,U,1447,504,86,461,222,50
v2,U,1491,211,215,488,407,50
v2,U,1518,52,418,272,548,50
v2,U,1649,307,170,255,493,50
v2,U,1750,417,132,389,208,50
v2,U,1789,122,431,384,189,50
v2,U,1842,156,276,326,394,50
v2,U,1859,116,487,248,219,50
v2,U,1309,324,318,375,301,49
v2,U,1413,87,430,508,298,49
v2,U,1447,477,184,213,371,49
v2,U,1509,196,405,246,394,49
v2,U,1547,204,383,310,332,49
v2,U,1575,264,94,448,508,49
v2,U,1632,323,139,539,241,49
v2,U,1834,286,227,267,344,49
v2,U,1289,420,166,313,456,48
v2,U,1301,233,360,288,466,48
v2,U,1394,404,343,235,254,48
v2,U,1530,448,202,289,274,48
v2,U,1533,55,429,376,422,48
v2,U,1712,210,108,427,523,48
v2,U,1742,220,270,454,236,48
v2,U,1758,273,96,291,565,48
v2,U,1867,395,147,335,221,48
v2,U,1281,390,328,287,300,47
v2,U,1301,271,326,186,564,47
v2,U,1366,302,223,506,317,47
v2,U,1377,279,309,511,216,47
v2,U,1389,303,402,371,183,47
v2,U,1426,437,153,406,295,47
v2,U,1479,292,183,574,266,47
v2,U,1507,142,222,558,427,47
v2,U,1507,149,233,570,389,47
v2,U,1562,219,206,575,297,47
v2,U,1572,82,369,479,351,47
v2,U,1657,471,94,183,443,47
v2,U,1698,272,52,569,382,47
v2,U,1826,56,331,518,283,47
v2,U,1868,309,119,438,284,47
v2,U,1275,396,153,448,386,46
v2,U,1298,139,347,390,524,46
v2,U,1366,304,248,345,441,46
v2,U,1425,51,460,422,395,46
v2,U,1469,67,331,422,536,46
v2,U,1543,92,496,408,243,46
v2,U,1601,177,273,316,505,46
v2,U,1620,216,173,453,446,46
v2,U,1626,166,510,269,216,46
v2,U,1703,78,184,547,493,46
v2,U,1328,47,441,417,482,45
v2,U,1362,461,316,181,289,45
v2,U,1383,442,178,490,194,45
v2,U,1455,279,312,420,272,45
v2,U,1515,407,84,367,438,45
v2,U,1533,292,255,273,444,45
v2,U,1546,270,395,215,327,45
v2,U,1560,253,221,238,571,45
v2,U,1594,382,302,261,231,45
v2,U,1602,152,232,406,511,45
v2,U,1714,106,493,261,296,45
v2,U,1833,114,192,576,342,45
v2,U,1833,392,60,255,455,45
v2,U,1864,155,203,254,576,45
v2,U,1384,368,87,372,551,44
v2,U,1394,206,323,543,269,44
v2,U,1475,165,460,449,187,44
v2,U,1524,138,401,555,181,44
v2,U,1547,341,321,267,282,44
v2,U,1672,63,497,266,369,44
v2,U,1752,114,362,404,313,44
v2,U,1801,293,85,500,334,44
v2,U,1293,392,160,512,318,43
v2,U,1299,110,442,292,535,43
v2,U,1325,70,336,538,485,43
v2,U,1349,334,328,308,338,43
v2,U,1350,126,328,576,367,43
v2,U,1356,274,180,407,533,43
v2,U,1370,159,395,291,499,43
v2,U,1380,433,69,569,291,43
v2,U,1391,362,257,427,261,43
v2,U,1422,251,433,199,381,43
v2,U,1422,300,290,476,238,43
v2,U,1461,149,308,324,562,43
v2,U,1481,468,49,349,442,43
v2,U,1487,468,210,235,323,43
v2,U,1521,420,92,256,522,43
v2,U,1539,236,313,506,211,43
v2,U,1600,257,261,433,300,43
v2,U,1624,64,350,373,496,43
v2,U,1638,110,388,289,454,43
v2,U,1791,223,149,524,326,43
v2,U,1806,76,504,298,247,43
v2,U,1848,265,315,218,308,43
v2,U,1850,384,154,272,313,43
v2,U,1278,126,455,211,587,42
v2,U,1316,387,68,521,439,42
v2,U,1359,204,206,492,512,42
v2,U,1391,183,494,333,274,42
v2,U,1416,244,255,335,515,42
v2,U,1422,409,272,383,204,42
v2,U,1448,103,287,537,454,42
v2,U,1452,407,186,462,236,42
v2,U,1479,70,337,431,520,42
v2,U,1518,465,181,382,209,42
v2,U,1655,114,334,490,319,42
v2,U,1667,149,117,493,571,42
v2,U,1692,65,338,398,457,42
v2,U,1743,143,466,216,321,42
v2,U,1758,412,219,180,318,42
v2,U,1815,211,131,424,460,42
v2,U,1825,223,163,565,251,42
v2,U,1290,428,220,418,282,41
v2,U,1395,228,299,401,422,41
v2,U,1408,431,237,374,241,41
v2,U,1491,203,321,363,419,41
v2,U,1552,161,186,542,463,41
v2,U,1575,300,244,470,243,41
v2,U,1625,267,195,414,392,41
v2,U,1661,250,95,407,549,41
v2,U,1665,356,85,275,542,41
v2,U,1701,182,329,451,249,41
v2,U,1704,140,161,525,474,41
v2,U,1824,469,105,211,340,41
v2,U,1276,185,438,180,565,40
v2,U,1426,309,388,339,229,40
v2,U,1447,252,361,405,273,40
v2,U,1573,362,329,207,300,40
v2,U,1589,92,383,333,475,40
v2,U,1602,428,161,408,230,40
v2,U,1632,155,131,547,510,40
v2,U,1665,398,237,334,209,40
v2,U,1731,343,203,356,283,40
v2,U,1765,352,195,338,283,40
v2,U,1769,382,65,270,492,40
v2,U,1833,293,340,279,186,40
v2,U,1847,403,163,187,368,40
v2,U,1396,61,414,380,522,39
v2,U,1405,126,302,433,532,39
v2,U,1427,79,387,580,320,39
v2,U,1530,401,94,275,535,39
v2,U,1547,381,117,262,536,39
v2,U,1554,464,97,213,491,39
v2,U,1610,224,162,513,415,39
v2,U,1610,324,261,329,314,39
v2,U,1778,510,72,336,231,39
v2,U,1785,396,179,349,225,39
v2,U,1803,77,373,493,251,39
v2,U,1816,302,76,467,374,39
v2,U,1860,219,302,306,309,39
